COURSE_SUBJECT,COURSE_NUMBER,SECTION_NUMBER,SECTION_CRN,SECTION_TITLE,SECTION_CREDIT_HOURS,MEET_DAYS,MEET_TIMES,MEET_BUILDING,MEET_ROOM,INSTRUCTOR,INSTRUCTOR2,INSTRUCTOR3,FOOTNOTES,FOOTNOTES1,FOOTNOTES2,FOOTNOTES3,FOOTNOTES4,NOTE1,NOTE2,NOTE3,NOTE4,COURSE_ATTRIBUTES,COURSE_ATTRIBUTES1,COURSE_ATTRIBUTES2,COURSE_ATTRIBUTES3,COURSE_ATTRIBUTES4,DESCRIPTION1,DESCRIPTION2,DESCRIPTION3,DESCRIPTION4,MAX_ENROLL,CURR_ENROLL,REMAINING,MAJOR_CODE
PSY,301,D,24789,Psy Res:Perception & Attention,0,   W   ,0230 - 0420pm,WALL,B05,Munger M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,4,4,0,PSY
PSY,302,A,20393,Psy Res:Behavior Pharmacology,1, M  W  F ,1230 - 0120pm,WALL,320,Smith M,,,"4,R",4,R,,,Seniors only,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,3,3,0,IGEN
PSY,302,A,20393,Psy Res:Behavior Pharmacology,1, M  W  F ,1230 - 0120pm,WALL,320,Smith M,,,"4,R",4,R,,,Seniors only,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,3,3,0,PSY
PSY,302,A,20393,Psy Res:Behavior Pharmacology,1, M  W  F ,1230 - 0120pm,WALL,320,Smith M,,,"4,R",4,R,,,Seniors only,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,3,3,0,INEU
PSY,302,A,20393,Psy Res:Behavior Pharmacology,0,  T  R  ,0815 - 0930am,WALL,B46,Smith M,,,"4,R",4,R,,,Seniors only,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,3,3,0,INEU
PSY,302,A,20393,Psy Res:Behavior Pharmacology,0,  T  R  ,0815 - 0930am,WALL,B46,Smith M,,,"4,R",4,R,,,Seniors only,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,3,3,0,PSY
PSY,302,A,20393,Psy Res:Behavior Pharmacology,0,  T  R  ,0815 - 0930am,WALL,B46,Smith M,,,"4,R",4,R,,,Seniors only,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,3,3,0,IGEN
PSY,302,A,23276,Psy Res:Behavior Pharmacology,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith M,,,"4,PRQ,PRM",4,PRQ,PRM,,Seniors only,There is a prerequisite for the course; see catalog,Permission of instructor required,,,,,,,,,,,1,3,-2,IGEN
PSY,302,A,23276,Psy Res:Behavior Pharmacology,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith M,,,"4,PRQ,PRM",4,PRQ,PRM,,Seniors only,There is a prerequisite for the course; see catalog,Permission of instructor required,,,,,,,,,,,1,3,-2,INEU
PSY,302,A,23276,Psy Res:Behavior Pharmacology,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith M,,,"4,PRQ,PRM",4,PRQ,PRM,,Seniors only,There is a prerequisite for the course; see catalog,Permission of instructor required,,,,,,,,,,,1,3,-2,PSY
PSY,302,A,23276,Psy Res:Behavior Pharmacology,0,  T  R  ,0815 - 0930am,WALL,B46,Smith M,,,"4,PRQ,PRM",4,PRQ,PRM,,Seniors only,There is a prerequisite for the course; see catalog,Permission of instructor required,,,,,,,,,,,1,3,-2,INEU
PSY,302,A,23276,Psy Res:Behavior Pharmacology,0,  T  R  ,0815 - 0930am,WALL,B46,Smith M,,,"4,PRQ,PRM",4,PRQ,PRM,,Seniors only,There is a prerequisite for the course; see catalog,Permission of instructor required,,,,,,,,,,,1,3,-2,IGEN
PSY,302,A,23276,Psy Res:Behavior Pharmacology,0,  T  R  ,0815 - 0930am,WALL,B46,Smith M,,,"4,PRQ,PRM",4,PRQ,PRM,,Seniors only,There is a prerequisite for the course; see catalog,Permission of instructor required,,,,,,,,,,,1,3,-2,PSY
PSY,302,B,23277,Psy Res:Behavior Pharmacology,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,4,4,0,INEU
PSY,302,B,23277,Psy Res:Behavior Pharmacology,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,4,4,0,IGEN
PSY,302,B,23277,Psy Res:Behavior Pharmacology,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,4,4,0,PSY
PSY,302,B,23277,Psy Res:Behavior Pharmacology,0,  T  R  ,0815 - 0930am,WALL,B46,Smith M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,4,4,0,PSY
PSY,302,B,23277,Psy Res:Behavior Pharmacology,0,  T  R  ,0815 - 0930am,WALL,B46,Smith M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,4,4,0,IGEN
PSY,302,B,23277,Psy Res:Behavior Pharmacology,0,  T  R  ,0815 - 0930am,WALL,B46,Smith M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,4,4,0,INEU
PSY,302,B,25962,Psy Res:Behavior Pharmacology,1, M  W  F ,1230 - 0120pm,WALL,320,Smith M,,,"23+,R",23+,R,,,Sophomores and Juniors only until first day of class,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,5,0,INEU
PSY,302,B,25962,Psy Res:Behavior Pharmacology,1, M  W  F ,1230 - 0120pm,WALL,320,Smith M,,,"23+,R",23+,R,,,Sophomores and Juniors only until first day of class,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,5,0,IGEN
PSY,302,B,25962,Psy Res:Behavior Pharmacology,1, M  W  F ,1230 - 0120pm,WALL,320,Smith M,,,"23+,R",23+,R,,,Sophomores and Juniors only until first day of class,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,5,0,PSY
PSY,302,B,25962,Psy Res:Behavior Pharmacology,0,  T  R  ,0815 - 0930am,WALL,B46,Smith M,,,"23+,R",23+,R,,,Sophomores and Juniors only until first day of class,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,5,0,PSY
PSY,302,B,25962,Psy Res:Behavior Pharmacology,0,  T  R  ,0815 - 0930am,WALL,B46,Smith M,,,"23+,R",23+,R,,,Sophomores and Juniors only until first day of class,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,5,0,INEU
PSY,302,B,25962,Psy Res:Behavior Pharmacology,0,  T  R  ,0815 - 0930am,WALL,B46,Smith M,,,"23+,R",23+,R,,,Sophomores and Juniors only until first day of class,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,5,0,IGEN
PSY,302,C,20394,Psy Res:Behavior Pharmacology,1, M  W  F ,1230 - 0120pm,WALL,320,Smith M,,,"4,R",4,R,,,Seniors only,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,2,2,0,INEU
PSY,302,C,20394,Psy Res:Behavior Pharmacology,1, M  W  F ,1230 - 0120pm,WALL,320,Smith M,,,"4,R",4,R,,,Seniors only,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,2,2,0,PSY
PSY,302,C,20394,Psy Res:Behavior Pharmacology,1, M  W  F ,1230 - 0120pm,WALL,320,Smith M,,,"4,R",4,R,,,Seniors only,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,2,2,0,IGEN
PSY,302,C,20394,Psy Res:Behavior Pharmacology,0,  T  R  ,0940 - 1055am,WALL,B46,Smith M,,,"4,R",4,R,,,Seniors only,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,2,2,0,IGEN
PSY,302,C,20394,Psy Res:Behavior Pharmacology,0,  T  R  ,0940 - 1055am,WALL,B46,Smith M,,,"4,R",4,R,,,Seniors only,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,2,2,0,PSY
PSY,302,C,20394,Psy Res:Behavior Pharmacology,0,  T  R  ,0940 - 1055am,WALL,B46,Smith M,,,"4,R",4,R,,,Seniors only,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,2,2,0,INEU
PSY,302,C,23278,Psy Res:Behavior Pharmacology,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith M,,,"4,PRQ,PRM",4,PRQ,PRM,,Seniors only,There is a prerequisite for the course; see catalog,Permission of instructor required,,,,,,,,,,,3,3,0,PSY
PSY,302,C,23278,Psy Res:Behavior Pharmacology,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith M,,,"4,PRQ,PRM",4,PRQ,PRM,,Seniors only,There is a prerequisite for the course; see catalog,Permission of instructor required,,,,,,,,,,,3,3,0,IGEN
PSY,302,C,23278,Psy Res:Behavior Pharmacology,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith M,,,"4,PRQ,PRM",4,PRQ,PRM,,Seniors only,There is a prerequisite for the course; see catalog,Permission of instructor required,,,,,,,,,,,3,3,0,INEU
PSY,302,C,23278,Psy Res:Behavior Pharmacology,0,  T  R  ,0940 - 1055am,WALL,B46,Smith M,,,"4,PRQ,PRM",4,PRQ,PRM,,Seniors only,There is a prerequisite for the course; see catalog,Permission of instructor required,,,,,,,,,,,3,3,0,PSY
PSY,302,C,23278,Psy Res:Behavior Pharmacology,0,  T  R  ,0940 - 1055am,WALL,B46,Smith M,,,"4,PRQ,PRM",4,PRQ,PRM,,Seniors only,There is a prerequisite for the course; see catalog,Permission of instructor required,,,,,,,,,,,3,3,0,IGEN
PSY,302,C,23278,Psy Res:Behavior Pharmacology,0,  T  R  ,0940 - 1055am,WALL,B46,Smith M,,,"4,PRQ,PRM",4,PRQ,PRM,,Seniors only,There is a prerequisite for the course; see catalog,Permission of instructor required,,,,,,,,,,,3,3,0,INEU
PSY,302,D,23279,Psy Res:Behavior Pharmacology,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,5,5,0,IGEN
PSY,302,D,23279,Psy Res:Behavior Pharmacology,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,5,5,0,PSY
PSY,302,D,23279,Psy Res:Behavior Pharmacology,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,5,5,0,INEU
PSY,302,D,23279,Psy Res:Behavior Pharmacology,0,  T  R  ,0940 - 1055am,WALL,B46,Smith M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,5,5,0,PSY
PSY,302,D,23279,Psy Res:Behavior Pharmacology,0,  T  R  ,0940 - 1055am,WALL,B46,Smith M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,5,5,0,INEU
PSY,302,D,23279,Psy Res:Behavior Pharmacology,0,  T  R  ,0940 - 1055am,WALL,B46,Smith M,,,"23,PRQ",23,PRQ,,,Sophomores and Juniors only,There is a prerequisite for the course; see catalog,,,,,,,,,,,,5,5,0,IGEN
PSY,302,D,25960,Psy Res:Behavior Pharmacology,1, M  W  F ,1230 - 0120pm,WALL,320,Smith M,,,"23+,R",23+,R,,,Sophomores and Juniors only until first day of class,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,5,0,INEU
PSY,302,D,25960,Psy Res:Behavior Pharmacology,1, M  W  F ,1230 - 0120pm,WALL,320,Smith M,,,"23+,R",23+,R,,,Sophomores and Juniors only until first day of class,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,5,0,PSY
PSY,302,D,25960,Psy Res:Behavior Pharmacology,1, M  W  F ,1230 - 0120pm,WALL,320,Smith M,,,"23+,R",23+,R,,,Sophomores and Juniors only until first day of class,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,5,0,IGEN
PSY,302,D,25960,Psy Res:Behavior Pharmacology,0,  T  R  ,0940 - 1055am,WALL,B46,Smith M,,,"23+,R",23+,R,,,Sophomores and Juniors only until first day of class,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,5,0,INEU
PSY,302,D,25960,Psy Res:Behavior Pharmacology,0,  T  R  ,0940 - 1055am,WALL,B46,Smith M,,,"23+,R",23+,R,,,Sophomores and Juniors only until first day of class,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,5,0,PSY
PSY,302,D,25960,Psy Res:Behavior Pharmacology,0,  T  R  ,0940 - 1055am,WALL,B46,Smith M,,,"23+,R",23+,R,,,Sophomores and Juniors only until first day of class,Course has restrictions; see catalog,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,5,0,IGEN
PSY,303,0,10393,Psy Research:Behavior Neurosci,1,  T  R  ,0815 - 0930am,WALL,106,Ramirez J,,,"PRM,PRQ,XLST",PRM,PRQ,XLST,,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,16,-1,INEU
PSY,303,0,10393,Psy Research:Behavior Neurosci,1,  T  R  ,0815 - 0930am,WALL,106,Ramirez J,,,"PRM,PRQ,XLST",PRM,PRQ,XLST,,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,16,-1,IGEN
PSY,303,0,10393,Psy Research:Behavior Neurosci,1,  T  R  ,0815 - 0930am,WALL,106,Ramirez J,,,"PRM,PRQ,XLST",PRM,PRQ,XLST,,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,16,-1,HHV
PSY,303,0,10393,Psy Research:Behavior Neurosci,1,  T  R  ,0815 - 0930am,WALL,106,Ramirez J,,,"PRM,PRQ,XLST",PRM,PRQ,XLST,,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,16,-1,PSY
PSY,303,0,10393,Psy Research:Behavior Neurosci,1,  T  R  ,0815 - 0930am,WALL,106,Ramirez J,,,"PRM,PRQ,XLST",PRM,PRQ,XLST,,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,16,-1,BIO
PSY,303,0,10393,Psy Research:Behavior Neurosci,0,  T  R  ,0940 - 1055am,WALL,106,Ramirez J,,,"PRM,PRQ,XLST",PRM,PRQ,XLST,,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,16,-1,BIO
PSY,303,0,10393,Psy Research:Behavior Neurosci,0,  T  R  ,0940 - 1055am,WALL,106,Ramirez J,,,"PRM,PRQ,XLST",PRM,PRQ,XLST,,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,16,-1,INEU
PSY,303,0,10393,Psy Research:Behavior Neurosci,0,  T  R  ,0940 - 1055am,WALL,106,Ramirez J,,,"PRM,PRQ,XLST",PRM,PRQ,XLST,,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,16,-1,IGEN
PSY,303,0,10393,Psy Research:Behavior Neurosci,0,  T  R  ,0940 - 1055am,WALL,106,Ramirez J,,,"PRM,PRQ,XLST",PRM,PRQ,XLST,,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,16,-1,HHV
PSY,303,0,10393,Psy Research:Behavior Neurosci,0,  T  R  ,0940 - 1055am,WALL,106,Ramirez J,,,"PRM,PRQ,XLST",PRM,PRQ,XLST,,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,16,-1,PSY
PSY,303,A,12822,Psy Research:Behavior Neurosci,1,  T  R  ,0815 - 1055am,WALL,106,Ramirez J,,,"4,PRM,PRQ,XLST",4,PRM,PRQ,XLST,Seniors only,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,8,1,7,HHV
PSY,303,A,12822,Psy Research:Behavior Neurosci,1,  T  R  ,0815 - 1055am,WALL,106,Ramirez J,,,"4,PRM,PRQ,XLST",4,PRM,PRQ,XLST,Seniors only,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,8,1,7,IGEN
PSY,303,A,12822,Psy Research:Behavior Neurosci,1,  T  R  ,0815 - 1055am,WALL,106,Ramirez J,,,"4,PRM,PRQ,XLST",4,PRM,PRQ,XLST,Seniors only,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,8,1,7,BIO
PSY,303,A,12822,Psy Research:Behavior Neurosci,1,  T  R  ,0815 - 1055am,WALL,106,Ramirez J,,,"4,PRM,PRQ,XLST",4,PRM,PRQ,XLST,Seniors only,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,8,1,7,INEU
PSY,303,A,12822,Psy Research:Behavior Neurosci,1,  T  R  ,0815 - 1055am,WALL,106,Ramirez J,,,"4,PRM,PRQ,XLST",4,PRM,PRQ,XLST,Seniors only,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,8,1,7,PSY
PSY,303,A,12822,Psy Research:Behavior Neurosci,0,  T  R  ,0815 - 1055am,WALL,B50,Ramirez J,,,"4,PRM,PRQ,XLST",4,PRM,PRQ,XLST,Seniors only,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,8,1,7,IGEN
PSY,303,A,12822,Psy Research:Behavior Neurosci,0,  T  R  ,0815 - 1055am,WALL,B50,Ramirez J,,,"4,PRM,PRQ,XLST",4,PRM,PRQ,XLST,Seniors only,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,8,1,7,PSY
PSY,303,A,12822,Psy Research:Behavior Neurosci,0,  T  R  ,0815 - 1055am,WALL,B50,Ramirez J,,,"4,PRM,PRQ,XLST",4,PRM,PRQ,XLST,Seniors only,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,8,1,7,INEU
PSY,303,A,12822,Psy Research:Behavior Neurosci,0,  T  R  ,0815 - 1055am,WALL,B50,Ramirez J,,,"4,PRM,PRQ,XLST",4,PRM,PRQ,XLST,Seniors only,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,8,1,7,HHV
PSY,303,A,12822,Psy Research:Behavior Neurosci,0,  T  R  ,0815 - 1055am,WALL,B50,Ramirez J,,,"4,PRM,PRQ,XLST",4,PRM,PRQ,XLST,Seniors only,Permission of instructor required,There is a prerequisite for the course; see catalog,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,8,1,7,BIO
PSY,303,B,15302,Psy Res:Behavioral Neuro,1,  T  R  ,0815 - 1055am,WALL,106,Ramirez J,,,"234,PRQ,PRM,XLST",234,PRQ,PRM,XLST,"Sophomores, Juniors and Seniors only",There is a prerequisite for the course; see catalog,Permission of instructor required,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,7,2,5,INEU
PSY,303,B,15302,Psy Res:Behavioral Neuro,1,  T  R  ,0815 - 1055am,WALL,106,Ramirez J,,,"234,PRQ,PRM,XLST",234,PRQ,PRM,XLST,"Sophomores, Juniors and Seniors only",There is a prerequisite for the course; see catalog,Permission of instructor required,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,7,2,5,IGEN
PSY,303,B,15302,Psy Res:Behavioral Neuro,1,  T  R  ,0815 - 1055am,WALL,106,Ramirez J,,,"234,PRQ,PRM,XLST",234,PRQ,PRM,XLST,"Sophomores, Juniors and Seniors only",There is a prerequisite for the course; see catalog,Permission of instructor required,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,7,2,5,PSY
PSY,303,B,15302,Psy Res:Behavioral Neuro,1,  T  R  ,0815 - 1055am,WALL,106,Ramirez J,,,"234,PRQ,PRM,XLST",234,PRQ,PRM,XLST,"Sophomores, Juniors and Seniors only",There is a prerequisite for the course; see catalog,Permission of instructor required,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,7,2,5,BIO
PSY,303,B,15302,Psy Res:Behavioral Neuro,1,  T  R  ,0815 - 1055am,WALL,106,Ramirez J,,,"234,PRQ,PRM,XLST",234,PRQ,PRM,XLST,"Sophomores, Juniors and Seniors only",There is a prerequisite for the course; see catalog,Permission of instructor required,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,7,2,5,HHV
PSY,303,B,15302,Psy Res:Behavioral Neuro,0,  T  R  ,0815 - 1055am,WALL,B50,Ramirez J,,,"234,PRQ,PRM,XLST",234,PRQ,PRM,XLST,"Sophomores, Juniors and Seniors only",There is a prerequisite for the course; see catalog,Permission of instructor required,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,7,2,5,PSY
PSY,303,B,15302,Psy Res:Behavioral Neuro,0,  T  R  ,0815 - 1055am,WALL,B50,Ramirez J,,,"234,PRQ,PRM,XLST",234,PRQ,PRM,XLST,"Sophomores, Juniors and Seniors only",There is a prerequisite for the course; see catalog,Permission of instructor required,"Crosslisted; use the CRN for the course given as ""REG for"" (registration will be changed later if needed.)",,,,,,,,,,7,2,5,HHV
